Base_HR,Base_EDA,HR,EDA,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted,EDA_difference,HR_difference,Trust_level
99.92,8.7,71.78,6.14,0.7137997,0.01144405,0.233004,0.03518047,0.01209275,0.01151867,0.01157533,-2.56,-28.14,Gradual_distrust
99.92,8.7,96.6,7.69,0.7177758,0.01192823,0.2289356,0.03775096,0.01176473,0.01158106,0.01105194,-1.01,-3.32,Gradual_trust
99.92,8.7,96.83,7.72,0.7207617,0.01238423,0.2234344,0.03987599,0.01163281,0.01169091,0.01061122,-0.98,-3.09,Gradual_trust
99.92,8.7,97.02,7.79,0.7221203,0.01289936,0.2182666,0.04186772,0.01170293,0.01189385,0.01033824,-0.91,-2.9,Gradual_trust
99.92,8.7,97.2,7.75,0.7295229,0.01317096,0.2093885,0.04464898,0.01175528,0.01330622,0.01037353,-0.95,-2.72,Gradual_trust
99.92,8.7,97.4,7.73,0.7376759,0.01328111,0.2013562,0.0480405,0.01229171,0.01522986,0.01041565,-0.97,-2.52,Gradual_trust
99.92,8.7,97.57,7.72,0.7465268,0.0136894,0.1920452,0.05009951,0.01341426,0.01672743,0.01046231,-0.98,-2.35,Gradual_trust
99.92,8.7,97.73,7.62,0.7544546,0.01443415,0.1830186,0.05206289,0.01464312,0.0180872,0.01061816,-1.08,-2.19,Gradual_trust
99.92,8.7,97.92,7.6,0.7551404,0.01777702,0.1727484,0.05320169,0.01634326,0.01917633,0.01083461,-1.1,-2,Gradual_trust
99.92,8.7,98.12,7.56,0.7533184,0.01966955,0.1689742,0.0539422,0.0171221,0.01951358,0.01115651,-1.14,-1.8,Gradual_trust
99.92,8.7,98.28,7.54,0.7479482,0.02058583,0.1751257,0.05041374,0.02079048,0.01845289,0.0105209,-1.16,-1.64,Gradual_trust
99.92,8.7,98.33,7.53,0.7419471,0.01963921,0.1851133,0.04747669,0.02086452,0.01623651,0.0135183,-1.17,-1.59,Gradual_trust
99.92,8.7,98.38,7.49,0.7359461,0.0186926,0.1951009,0.04453965,0.02093856,0.01402014,0.0165157,-1.21,-1.54,Gradual_trust
99.92,8.7,98.42,7.52,0.7315618,0.0179674,0.2029195,0.04315989,0.02079378,0.01269254,0.01760371,-1.18,-1.5,Gradual_trust
99.92,8.7,98.43,7.54,0.7258385,0.01701944,0.2142421,0.04210844,0.02025543,0.01206808,0.01798243,-1.16,-1.49,Gradual_trust
99.92,8.7,98.33,7.75,0.7222051,0.0161332,0.2226301,0.04222436,0.0198103,0.01145133,0.01798256,-0.95,-1.59,Gradual_trust
99.92,8.7,98.2,8.31,0.7213548,0.01565883,0.2259655,0.04275243,0.01956059,0.01111795,0.01784177,-0.39,-1.72,Gradual_trust
99.92,8.7,98.05,8.2,0.7165856,0.01406862,0.2374932,0.04481106,0.01868743,0.009912302,0.01714471,-0.5,-1.87,Gradual_trust
99.92,8.7,97.88,7.95,0.7126344,0.01303403,0.2452642,0.04567027,0.0181241,0.008867873,0.0166127,-0.75,-2.04,Gradual_trust
99.92,8.7,97.72,7.81,0.7077754,0.01205914,0.2534817,0.04625941,0.01767985,0.007918199,0.0162017,-0.89,-2.2,Gradual_trust
99.92,8.7,97.55,7.73,0.7036037,0.01132787,0.2600055,0.04701774,0.01732761,0.007207706,0.01595192,-0.97,-2.37,Gradual_trust
99.92,8.7,97.37,7.71,0.6994986,0.01042825,0.2669028,0.04870205,0.01688903,0.006468252,0.01566747,-0.99,-2.55,Gradual_trust
99.92,8.7,97.22,7.69,0.6962204,0.009523575,0.273435,0.05022506,0.01635417,0.005860859,0.01516524,-1.01,-2.7,Gradual_trust
99.92,8.7,97.08,7.7,0.6929792,0.008665351,0.2803347,0.05130987,0.01581257,0.005357632,0.01445262,-1,-2.84,Gradual_trust
99.92,8.7,97,7.73,0.6874291,0.007681678,0.29018,0.05281092,0.01518713,0.004724762,0.01335055,-0.97,-2.92,Gradual_trust
99.92,8.7,96.87,8.5,0.6827304,0.007109154,0.2978883,0.05363338,0.01483223,0.004220962,0.01279736,-0.2,-3.05,Gradual_trust
99.92,8.7,96.73,9.32,0.6786594,0.006514195,0.3053614,0.05420642,0.01452251,0.003683299,0.01246621,0.62,-3.19,Gradual_trust
99.92,8.7,96.58,8.69,0.6743013,0.006102199,0.3124425,0.054524,0.01430388,0.003368202,0.01218217,-0.01,-3.34,Gradual_trust
99.92,8.7,96.42,8.4,0.6682004,0.005763971,0.3209809,0.05505624,0.01401765,0.003040696,0.01211629,-0.3,-3.5,Gradual_trust
99.92,8.7,96.22,8.24,0.665073,0.005604348,0.3249343,0.05533655,0.01387722,0.00290061,0.01211293,-0.46,-3.7,Gradual_trust
99.92,8.7,95.95,8.12,0.6599003,0.005258512,0.3314723,0.05612519,0.01354484,0.002595557,0.01202255,-0.58,-3.97,Gradual_trust
99.92,8.7,95.68,7.99,0.6513716,0.004912436,0.342308,0.05770387,0.0131508,0.002390694,0.01163313,-0.71,-4.24,Gradual_trust
99.92,8.7,95.48,7.91,0.6458905,0.004734577,0.3489896,0.06035326,0.01289966,0.002202695,0.01124696,-0.79,-4.44,Gradual_trust
99.92,8.7,95.22,7.8,0.641929,0.004589952,0.3550663,0.06188015,0.01283648,0.002018009,0.01109658,-0.9,-4.7,Gradual_trust
99.92,8.7,94.95,8.54,0.6393857,0.004499036,0.3587292,0.06327822,0.01274103,0.001825101,0.01095122,-0.16,-4.97,Gradual_trust
99.92,8.7,94.83,8.84,0.637021,0.004462615,0.3619974,0.06448975,0.01263268,0.001671512,0.01067721,0.14,-5.09,Gradual_trust
99.92,8.7,94.75,8.74,0.6361223,0.004463003,0.3632357,0.06498706,0.01259216,0.00160054,0.01050521,0.04,-5.17,Gradual_trust
99.92,8.7,94.65,8.57,0.6335616,0.00440089,0.3685637,0.06453773,0.01251207,0.001404417,0.01006659,-0.13,-5.27,Gradual_trust
99.92,8.7,94.6,8.5,0.6360019,0.004394885,0.3688503,0.06224515,0.01252235,0.001402707,0.0100197,-0.2,-5.32,Gradual_trust
99.92,8.7,94.53,8.42,0.6372489,0.004399515,0.3685243,0.06146224,0.01254027,0.001399551,0.01004113,-0.28,-5.39,Gradual_trust
99.92,8.7,94.45,8.57,0.6405578,0.004415375,0.3672446,0.05949589,0.01261163,0.001367253,0.01022872,-0.13,-5.47,Gradual_trust
99.92,8.7,92.45,7.05,0.4850343,0.003017327,0.1996681,0.08355669,0.008816887,0.000463947,0.005631303,-1.65,-7.47,Gradual_distrust
99.92,8.7,91.95,6.76,0.485159,0.01366193,0.2059737,0.07944255,0.01089696,0.01417836,0.02046829,-1.94,-7.97,Gradual_distrust
99.92,8.7,91.47,6.77,0.4852837,0.02430654,0.2122792,0.07532839,0.01297704,0.02789277,0.03530527,-1.93,-8.45,Gradual_distrust
99.92,8.7,91,6.9,0.5224447,0.01398865,0.2187963,0.06779637,0.01214492,0.01532582,0.02025825,-1.8,-8.92,Gradual_distrust
99.92,8.7,90.52,6.97,0.5288842,0.01361334,0.2230281,0.06732322,0.01262871,0.02499511,0.02132029,-1.73,-9.4,Gradual_distrust
99.92,8.7,90.18,6.86,0.5353238,0.01323802,0.2272599,0.06685005,0.01311251,0.0346644,0.02238232,-1.84,-9.74,Gradual_distrust
99.92,8.7,89.87,6.71,0.5505029,0.01263184,0.2288856,0.06364109,0.01400167,0.03556672,0.02084541,-1.99,-10.05,Gradual_distrust
99.92,8.7,89.55,6.62,0.5656819,0.01202566,0.2305112,0.06043214,0.01489082,0.03646904,0.0193085,-2.08,-10.37,Gradual_distrust
99.92,8.7,89.22,6.54,0.6798257,0.007903266,0.2003841,0.03965375,0.01276244,0.01982782,0.01135989,-2.16,-10.7,Gradual_distrust
99.92,8.7,88.88,6.91,0.6920552,0.007444227,0.1954381,0.03769802,0.01282832,0.01976186,0.01074968,-1.79,-11.04,Gradual_distrust
99.92,8.7,88.57,6.71,0.7042847,0.006985189,0.1904921,0.03574228,0.0128942,0.01969591,0.01013947,-1.99,-11.35,Gradual_distrust
99.92,8.7,88.25,6.67,0.7074165,0.006963231,0.1936524,0.03382848,0.01273919,0.01880352,0.009704886,-2.03,-11.67,Gradual_distrust
99.92,8.7,87.93,6.74,0.7105483,0.006941272,0.1968127,0.03191468,0.01258418,0.01791113,0.009270301,-1.96,-11.99,Gradual_distrust
99.92,8.7,87.55,6.82,0.7070677,0.007283345,0.2029147,0.03065369,0.01289174,0.01707788,0.009714609,-1.88,-12.37,Gradual_distrust
99.92,8.7,87.15,6.83,0.7043164,0.007583539,0.2063915,0.0301214,0.01320474,0.0167925,0.009902338,-1.87,-12.77,Gradual_distrust
99.92,8.7,86.7,6.8,0.6969532,0.008793525,0.2140801,0.02884368,0.01479757,0.01623665,0.01007504,-1.9,-13.22,Gradual_distrust
99.92,8.7,86.23,6.58,0.6886235,0.01076668,0.2211242,0.0275535,0.01729381,0.01578873,0.01019017,-2.12,-13.69,Gradual_distrust
99.92,8.7,85.85,6.61,0.6701148,0.02119203,0.2516466,0.04436196,0.02190234,0.02590842,0.01726329,-2.09,-14.07,Gradual_distrust
99.92,8.7,85.52,6.56,0.3289185,0.05437728,0.5597888,0.07559916,0.05581272,0.1029268,0.03259682,-2.14,-14.4,Gradual_distrust
99.92,8.7,85.2,6.55,0.3338024,0.04547439,0.5656936,0.07156466,0.04747377,0.09355711,0.02731371,-2.15,-14.72,Gradual_distrust
99.92,8.7,84.87,6.64,0.3386863,0.03657151,0.5715984,0.06753016,0.03913484,0.08418741,0.02203062,-2.06,-15.05,Gradual_distrust
99.92,8.7,84.55,6.6,0.3483141,0.03089733,0.5637612,0.06197381,0.03407267,0.07494026,0.01885851,-2.1,-15.37,Gradual_distrust
99.92,8.7,84.28,6.58,0.3579419,0.02522315,0.5559239,0.05641747,0.02901051,0.0656931,0.01568639,-2.12,-15.64,Gradual_distrust
99.92,8.7,83.97,6.57,0.3723585,0.02268058,0.5388219,0.0552577,0.02671736,0.06097856,0.01438947,-2.13,-15.95,Gradual_distrust
99.92,8.7,83.65,6.56,0.3867751,0.020138,0.5217199,0.05409792,0.0244242,0.05626401,0.01309254,-2.14,-16.27,Gradual_distrust
99.92,8.7,83.35,6.51,0.4238403,0.01648406,0.4756317,0.05454478,0.02169755,0.0495488,0.01185358,-2.19,-16.57,Gradual_distrust
99.92,8.7,83.1,6.49,0.4396408,0.01524917,0.4553804,0.05443458,0.02130642,0.046706,0.01212713,-2.21,-16.82,Gradual_distrust
99.92,8.7,82.85,6.48,0.4554412,0.01401428,0.4351291,0.05432437,0.0209153,0.0438632,0.01240068,-2.22,-17.07,Gradual_distrust
99.92,8.7,82.6,6.42,0.4800926,0.01326922,0.4059561,0.0531345,0.02068262,0.0395908,0.01309624,-2.28,-17.32,Gradual_distrust
99.92,8.7,82.38,6.42,0.4972764,0.01294154,0.3867203,0.05161683,0.02033233,0.03605139,0.01364997,-2.28,-17.54,Gradual_distrust
99.92,8.7,82.17,6.42,0.5090532,0.01297715,0.3754927,0.04991129,0.02006467,0.03275074,0.01414439,-2.28,-17.75,Gradual_distrust
99.92,8.7,81.97,6.37,0.5171508,0.01307854,0.3707352,0.04708975,0.01925844,0.02825413,0.0156092,-2.33,-17.95,Gradual_distrust
99.92,8.7,81.78,6.34,0.5272464,0.02094801,0.3579433,0.0563632,0.02362389,0.03223825,0.02569411,-2.36,-18.14,Gradual_distrust
99.92,8.7,81.6,6.32,0.5373421,0.0288175,0.3451515,0.06563667,0.02798934,0.03622236,0.03577903,-2.38,-18.32,Gradual_distrust
99.92,8.7,81.4,6.29,0.5538452,0.02503726,0.3305475,0.05980015,0.02546958,0.0327935,0.03295099,-2.41,-18.52,Gradual_distrust
99.92,8.7,81.17,6.31,0.5703484,0.02125701,0.3159434,0.05396364,0.02294983,0.02936463,0.03012296,-2.39,-18.75,Gradual_distrust
99.92,8.7,80.92,6.31,0.5842269,0.01830199,0.2991961,0.05160381,0.02080605,0.02697231,0.02743198,-2.39,-19,Gradual_distrust
99.92,8.7,80.73,6.3,0.5862923,0.01736702,0.293639,0.05119994,0.02029695,0.02640453,0.02635195,-2.4,-19.19,Gradual_distrust
99.92,8.7,80.53,6.28,0.5883577,0.01643205,0.2880819,0.05079607,0.01978786,0.02583675,0.02527193,-2.42,-19.39,Gradual_distrust
99.92,8.7,80.32,6.26,0.6007017,0.02006037,0.2841232,0.08367579,0.01632851,0.02610658,0.03709775,-2.44,-19.6,Gradual_distrust
99.92,8.7,105.37,5.94,0.6130456,0.02368869,0.2801645,0.1165555,0.01286915,0.02637641,0.04892357,-2.76,5.45,Gradual_trust
99.92,8.7,105.57,5.93,0.4937847,0.03844758,0.4169519,0.07923193,0.04592469,0.03211844,0.0949292,-2.77,5.65,Gradual_trust
99.92,8.7,105.5,5.91,0.4992947,0.05135125,0.4087661,0.0815752,0.04576487,0.03321451,0.08943427,-2.79,5.58,Gradual_trust
99.92,8.7,105.28,5.9,0.5048047,0.06425491,0.4005803,0.08391847,0.04560506,0.03431058,0.08393937,-2.8,5.36,Gradual_trust
99.92,8.7,105.07,5.88,0.54717,0.08880024,0.3414294,0.1066327,0.03990618,0.03503849,0.08720903,-2.82,5.15,Gradual_trust
99.92,8.7,104.83,5.86,0.5636677,0.09415724,0.3108476,0.09421279,0.03460507,0.03012925,0.07718702,-2.84,4.91,Gradual_trust
99.92,8.7,104.62,5.86,0.5801654,0.09951423,0.2802658,0.08179286,0.02930398,0.02522001,0.06716502,-2.84,4.7,Gradual_trust
99.92,8.7,104.35,5.85,0.557687,0.1037496,0.2869025,0.08856174,0.03324886,0.03611336,0.08489236,-2.85,4.43,Gradual_trust
99.92,8.7,104.08,5.84,0.5352086,0.1079849,0.2935393,0.09533063,0.03719375,0.04700672,0.1026197,-2.86,4.16,Gradual_trust
99.92,8.7,103.83,5.82,0.5405278,0.1087534,0.2811645,0.1017178,0.04037025,0.05565171,0.1063591,-2.88,3.91,Gradual_trust
99.92,8.7,103.6,5.82,0.5458471,0.1095219,0.2687896,0.1081049,0.04354676,0.06429671,0.1100985,-2.88,3.68,Gradual_trust
99.92,8.7,103.38,5.82,0.5633393,0.09454702,0.2461498,0.1228278,0.04988555,0.08546891,0.1132953,-2.88,3.46,Gradual_trust
99.92,8.7,103.17,5.8,0.5725989,0.08551896,0.239498,0.1237924,0.0494182,0.09323373,0.1168402,-2.9,3.25,Gradual_trust
99.92,8.7,102.93,5.77,0.5818586,0.07649089,0.2328462,0.124757,0.04895086,0.1009986,0.1203851,-2.93,3.01,Gradual_trust
99.92,8.7,102.72,5.74,0.5802905,0.07070041,0.2344541,0.1384588,0.04813542,0.1020943,0.1186505,-2.96,2.8,Gradual_trust
99.92,8.7,102.5,5.74,0.5787224,0.06490993,0.2360621,0.1521606,0.04731999,0.1031901,0.1169158,-2.96,2.58,Gradual_trust
99.92,8.7,102.27,5.73,0.5921496,0.05807534,0.2214086,0.1718327,0.0354098,0.07654402,0.0848093,-2.97,2.35,Gradual_trust
99.92,8.7,102,5.74,0.6126943,0.06013457,0.2112504,0.1641514,0.03527454,0.06936103,0.07476979,-2.96,2.08,Gradual_trust
99.92,8.7,101.7,5.75,0.6332391,0.06219381,0.2010922,0.15647,0.03513928,0.06217805,0.06473029,-2.95,1.78,Gradual_trust
99.92,8.7,101.38,5.7,0.6537839,0.06425304,0.190934,0.1487886,0.03500402,0.05499505,0.05469076,-3,1.46,Gradual_trust
99.92,8.7,101.08,5.69,0.6833987,0.06008,0.1761754,0.1285714,0.03376713,0.0466597,0.04232232,-3.01,1.16,Gradual_trust
99.92,8.7,100.83,5.68,0.7021766,0.05543326,0.1656713,0.1145662,0.03533196,0.04303969,0.03566343,-3.02,0.91,Gradual_trust
99.92,8.7,100.6,5.67,0.7252098,0.0483165,0.1522889,0.09755499,0.03907845,0.04038959,0.02879091,-3.03,0.68,Gradual_trust
99.92,8.7,100.18,5.66,0.7418121,0.04289844,0.1421437,0.08565616,0.04260965,0.03977475,0.02439132,-3.04,0.26,Gradual_trust
99.92,8.7,99.73,5.64,0.7490601,0.04042915,0.1377288,0.08037918,0.04411859,0.03923485,0.0225269,-3.06,-0.19,Gradual_trust
99.92,8.7,99.32,5.67,0.7675035,0.03364262,0.128744,0.0665943,0.04786097,0.03676632,0.01793973,-3.03,-0.6,Gradual_trust
99.92,8.7,98.95,5.64,0.7779594,0.02990216,0.12351,0.05919936,0.05090927,0.03494924,0.0157127,-3.06,-0.97,Gradual_trust
99.92,8.7,98.6,5.63,0.7861372,0.02661702,0.1193593,0.05263328,0.05376089,0.03286296,0.01383819,-3.07,-1.32,Gradual_trust
99.92,8.7,98.3,5.66,0.7896928,0.02511637,0.1174425,0.04959111,0.05489961,0.03183679,0.01301697,-3.04,-1.62,Gradual_trust
99.92,8.7,98.02,5.61,0.7962817,0.02174723,0.1157212,0.04240788,0.05511162,0.02930404,0.01118298,-3.09,-1.9,Gradual_trust
99.92,8.7,97.75,5.56,0.8005737,0.0195576,0.1148945,0.03742581,0.05440755,0.02793016,0.009998353,-3.14,-2.17,Gradual_trust
99.92,8.7,97.53,5.56,0.8027205,0.01773015,0.1163752,0.0329177,0.05395867,0.02736443,0.009022232,-3.14,-2.39,Gradual_trust
99.92,8.7,97.05,5.57,0.8058445,0.01568456,0.1155678,0.02741053,0.05235161,0.02755679,0.007961378,-3.13,-2.87,Gradual_trust
99.92,8.7,96.52,5.68,0.8055585,0.01460804,0.117941,0.02417343,0.05230842,0.02783879,0.007401584,-3.02,-3.4,Gradual_trust
99.92,8.7,96.18,5.74,0.80448,0.01356798,0.1213091,0.02067713,0.05229668,0.02916277,0.006760322,-2.96,-3.74,Gradual_trust
99.92,8.7,95.83,5.72,0.803809,0.01319314,0.122952,0.01941771,0.0519811,0.02976794,0.006558843,-2.98,-4.09,Gradual_trust
99.92,8.7,95.53,5.7,0.8016452,0.01273251,0.1261535,0.01712498,0.05130994,0.03087599,0.006261636,-3,-4.39,Gradual_trust
99.92,8.7,95.18,5.66,0.7973896,0.01241129,0.1314291,0.01432525,0.05004923,0.03178059,0.00602804,-3.04,-4.74,Gradual_trust
99.92,8.7,94.83,5.65,0.7912887,0.012226,0.1370095,0.01298826,0.04896035,0.03198951,0.006009163,-3.05,-5.09,Gradual_trust
99.92,8.7,94.45,5.64,0.7851878,0.01204072,0.1425899,0.01165126,0.04787148,0.03219844,0.005990287,-3.06,-5.47,Gradual_trust
99.92,8.7,94.68,5.03,0.7801141,0.01170644,0.1484004,0.01040196,0.04608902,0.03164387,0.006088225,-3.67,-5.24,Gradual_trust
99.92,8.7,94.7,5.13,0.7755384,0.01169827,0.1533691,0.009516452,0.04487392,0.03195389,0.006201906,-3.57,-5.22,Gradual_trust
99.92,8.7,94.73,5.12,0.7709543,0.01161968,0.1597173,0.008621337,0.04366464,0.03105103,0.006442318,-3.58,-5.19,Gradual_trust
99.92,8.7,94.73,5.04,0.7691962,0.01157198,0.1623638,0.008244614,0.04310302,0.03060132,0.006599887,-3.66,-5.19,Gradual_trust
99.92,8.7,94.58,5.03,0.768463,0.01143673,0.1632792,0.007796906,0.04229476,0.0299782,0.006931971,-3.67,-5.34,Gradual_trust
99.92,8.7,94.4,5.05,0.7639604,0.01129641,0.1658653,0.007333516,0.04213534,0.02903531,0.007398373,-3.65,-5.52,Gradual_trust
99.92,8.7,94.32,4.94,0.7618937,0.0112699,0.167659,0.007196662,0.04176782,0.02868776,0.007531171,-3.76,-5.6,Gradual_trust
99.92,8.7,94.15,4.95,0.756963,0.01188922,0.1709168,0.006856768,0.0416692,0.02777929,0.00775924,-3.75,-5.77,Gradual_trust
99.92,8.7,94,5.04,0.7526152,0.01225757,0.1745914,0.006639201,0.04114961,0.0270548,0.00803361,-3.66,-5.92,Gradual_trust
99.92,8.7,93.87,5.05,0.7445298,0.01235261,0.1826856,0.006386474,0.03959515,0.02556645,0.008550055,-3.65,-6.05,Gradual_trust
99.92,8.7,93.75,5.04,0.742187,0.01239461,0.183522,0.006219536,0.03933442,0.02496132,0.008822471,-3.66,-6.17,Gradual_trust
99.92,8.7,93.65,5.05,0.7411172,0.0123752,0.1842058,0.006133362,0.03916609,0.02459303,0.008957643,-3.65,-6.27,Gradual_trust
99.92,8.7,93.58,5.04,0.7376546,0.01255082,0.1865327,0.005788658,0.03843166,0.02350666,0.009916003,-3.66,-6.34,Gradual_trust
99.92,8.7,93.5,5.04,0.7365965,0.0128948,0.1876092,0.005659323,0.03780839,0.02308029,0.01032836,-3.66,-6.42,Gradual_trust
99.92,8.7,93.37,5.03,0.7362893,0.01298973,0.1879096,0.005638302,0.03745603,0.02285771,0.01051762,-3.67,-6.55,Gradual_trust
99.92,8.7,93.25,5.01,0.7346614,0.01347287,0.1882573,0.005715136,0.03651138,0.02273886,0.01089375,-3.69,-6.67,Gradual_trust
99.92,8.7,93.13,4.99,0.7336169,0.01355642,0.1886601,0.005779426,0.03620149,0.02253215,0.01114513,-3.71,-6.79,Gradual_trust
99.92,8.7,93.05,4.98,0.7334592,0.01353945,0.1881864,0.005856,0.03603595,0.02261843,0.01129656,-3.72,-6.87,Gradual_trust
99.92,8.7,92.92,4.97,0.7347028,0.01356408,0.1841909,0.006046699,0.03581814,0.02450913,0.01179436,-3.73,-7,Gradual_trust
99.92,8.7,92.8,4.92,0.737587,0.01361227,0.1786664,0.006240849,0.03437514,0.02698238,0.01303099,-3.78,-7.12,Gradual_trust
99.92,8.7,92.7,4.91,0.7382234,0.01374093,0.1738031,0.006644255,0.0333024,0.02937488,0.01384053,-3.79,-7.22,Gradual_trust
99.92,8.7,92.52,4.89,0.7392746,0.01410546,0.1713102,0.006892383,0.03243941,0.03062439,0.01431278,-3.81,-7.4,Gradual_trust
99.92,8.7,92.5,4.93,0.7397912,0.01428682,0.1700742,0.007030278,0.03192967,0.03122244,0.01458347,-3.77,-7.42,Gradual_trust
99.92,8.7,92.48,4.89,0.7400824,0.0146211,0.1685317,0.007445566,0.03074344,0.03198298,0.01500902,-3.81,-7.44,Gradual_trust
99.92,8.7,92.45,4.89,0.7358143,0.01475289,0.1739695,0.007462854,0.0287795,0.03098703,0.01601824,-3.81,-7.47,Gradual_trust
99.92,8.7,92.38,4.87,0.7323152,0.01453243,0.1790245,0.007414709,0.0276331,0.03037534,0.01688889,-3.83,-7.54,Gradual_trust
99.92,8.7,92.33,4.89,0.7295148,0.01423825,0.183224,0.007345794,0.02701038,0.02990608,0.0175986,-3.81,-7.59,Gradual_trust
99.92,8.7,92.25,4.89,0.7287129,0.01413384,0.1844592,0.007311213,0.02673715,0.02983442,0.01792818,-3.81,-7.67,Gradual_trust
99.92,8.7,92.12,4.87,0.7226032,0.01423607,0.1894873,0.007401139,0.02598875,0.03102846,0.01857337,-3.83,-7.8,Gradual_trust
99.92,8.7,91.98,4.86,0.7177511,0.01429525,0.1957373,0.007290238,0.02523266,0.03148807,0.01931287,-3.84,-7.94,Gradual_trust
99.92,8.7,91.87,4.84,0.7159817,0.01428268,0.1978643,0.007245231,0.0249667,0.03169844,0.01968838,-3.86,-8.05,Gradual_trust
99.92,8.7,92.12,4.84,0.7075083,0.01414828,0.2100896,0.007049752,0.0248146,0.03197074,0.0194092,-3.86,-7.8,Gradual_trust
99.92,8.7,92.35,4.84,0.7024052,0.01372098,0.2166151,0.007043672,0.02514129,0.03189694,0.01895604,-3.86,-7.57,Gradual_trust
99.92,8.7,92.6,4.83,0.7004462,0.01363652,0.2196833,0.007050711,0.02559932,0.0318677,0.01847691,-3.87,-7.32,Gradual_trust
99.92,8.7,92.85,4.86,0.6991953,0.013532,0.2211646,0.007052127,0.02568425,0.03176275,0.01838174,-3.84,-7.07,Gradual_trust
99.92,8.7,93.08,5.58,0.6968264,0.01339386,0.2246152,0.006914974,0.02609828,0.03063415,0.01799176,-3.12,-6.84,Gradual_trust
99.92,8.7,93.32,6.34,0.6955568,0.01326073,0.2265389,0.006798122,0.02647856,0.02949537,0.01750591,-2.36,-6.6,Gradual_trust
99.92,8.7,93.57,6.88,0.6943937,0.01353513,0.2307227,0.006614664,0.02668672,0.02736519,0.01659799,-1.82,-6.35,Gradual_trust
99.92,8.7,93.73,6.93,0.6952177,0.01352291,0.2289126,0.006578119,0.02659307,0.02611849,0.01650541,-1.77,-6.19,Gradual_trust
99.92,8.7,93.88,7.79,0.6955632,0.01623905,0.2386142,0.01254119,0.03846576,0.02910964,0.02452582,-0.91,-6.04,Gradual_trust
99.92,8.7,88.93,4.46,0.5214394,0.01470799,0.321012,0.02514291,0.008423042,0.01965076,0.03194297,-4.24,-10.99,Gradual_distrust
99.92,8.7,89.05,4.4,0.5282741,0.01485536,0.3173885,0.02502265,0.008442294,0.01951919,0.03021859,-4.3,-10.87,Gradual_distrust
99.92,8.7,89.1,4.35,0.5351089,0.01500274,0.3137649,0.0249024,0.008461545,0.01938763,0.0284942,-4.35,-10.82,Gradual_distrust
99.92,8.7,89.1,4.39,0.5421914,0.01473665,0.3162136,0.0245113,0.008551508,0.0182512,0.02531598,-4.31,-10.82,Gradual_distrust
99.92,8.7,89.02,4.37,0.5492738,0.01447056,0.3186622,0.02412021,0.00864147,0.01711476,0.02213776,-4.33,-10.9,Gradual_distrust
99.92,8.7,88.92,4.36,0.559298,0.01422977,0.3140327,0.02506749,0.00871908,0.01630998,0.02020876,-4.34,-11,Gradual_distrust
99.92,8.7,88.73,4.46,0.5634863,0.03017489,0.278522,0.04029086,0.04048156,0.03767814,0.03774662,-4.24,-11.19,Gradual_distrust
99.92,8.7,88.52,4.69,0.5676746,0.04611999,0.2430113,0.05551421,0.072244,0.05904628,0.05528446,-4.01,-11.4,Gradual_distrust
99.92,8.7,88.32,4.7,0.5667465,0.04151491,0.2662773,0.05050441,0.06339676,0.0516117,0.04847846,-4,-11.6,Gradual_distrust
99.92,8.7,88.07,4.65,0.5658185,0.03690983,0.2895433,0.0454946,0.05454952,0.04417713,0.04167246,-4.05,-11.85,Gradual_distrust
99.92,8.7,87.82,4.61,0.4209756,0.006048979,0.5941002,0.1575057,0.007901269,0.002973443,0.02129694,-4.09,-12.1,Gradual_distrust
99.92,8.7,87.6,4.6,0.4538654,0.005935177,0.5427962,0.1485522,0.008441566,0.003779172,0.01893728,-4.1,-12.32,Gradual_distrust
99.92,8.7,87.42,4.61,0.4867552,0.005821374,0.4914922,0.1395987,0.008981863,0.004584901,0.01657762,-4.09,-12.5,Gradual_distrust
99.92,8.7,87.25,4.57,0.5029225,0.005670215,0.4665436,0.1243939,0.009225683,0.004495432,0.01471137,-4.13,-12.67,Gradual_distrust
99.92,8.7,87.03,4.57,0.5190898,0.005519055,0.441595,0.1091892,0.009469503,0.004405962,0.01284512,-4.13,-12.89,Gradual_distrust
99.92,8.7,86.83,4.59,0.5430555,0.005536808,0.4021402,0.09598324,0.009878546,0.004979685,0.0113138,-4.11,-13.09,Gradual_distrust
99.92,8.7,86.68,4.55,0.5571586,0.005588336,0.3781226,0.08933083,0.01018703,0.005532924,0.010537,-4.15,-13.24,Gradual_distrust
99.92,8.7,86.55,4.72,0.5688925,0.005591939,0.3586895,0.08503814,0.01033387,0.005953993,0.009785995,-3.98,-13.37,Gradual_distrust
99.92,8.7,86.42,4.93,0.5782557,0.00556803,0.3437669,0.08143958,0.01035306,0.006246173,0.009102014,-3.77,-13.5,Gradual_distrust
99.92,8.7,86.23,4.92,0.5834771,0.005556446,0.335231,0.07920486,0.01029304,0.006574379,0.008673871,-3.78,-13.69,Gradual_distrust
99.92,8.7,86.03,4.87,0.5900732,0.005553678,0.3269517,0.07619312,0.01012093,0.006864055,0.008489213,-3.83,-13.89,Gradual_distrust
99.92,8.7,85.85,4.8,0.594843,0.005633451,0.3212838,0.07355702,0.009977012,0.007191792,0.008615701,-3.9,-14.07,Gradual_distrust
